TEST,12/14/16 13:22:55,3808508,56150959,3668836,24330659,5834694,31922027,3147420,75282691,3095337,28806896,4308370,49692137,18.97,102.03,61.8,246
TEST,12/14/16 13:23:25,3853380,56149067,3687992,24333264,5874773,31921095,3149646,75279763,3104856,28805471,4314166,49690277,18.97,102.03,61.8,246
TEST,12/14/16 13:23:40,3824162,56148668,3684210,24331079,6028476,31921069,3149373,75278869,3096357,28806410,4304712,49689320,18.99,102.03,61.8,246
TEST,12/14/16 13:24:10,3890930,56144847,3711716,24328881,5827602,31917745,3138395,75274186,3092836,28802543,4299663,49684645,18.99,102.03,61.9,246
TEST,12/14/16 13:24:25,3881780,56145878,3724053,24330026,5854262,31918710,3143539,75273266,3094357,28802964,4290752,49684264,19.00,102.04,61.8,246
TEST,12/14/16 13:24:40,3843802,56143000,3692585,24329435,5853831,31917993,3148621,75271387,3093895,28801395,4311384,49682356,19.00,102.03,61.8,246
TEST,12/14/16 13:24:55,3815988,56142395,3723681,24325512,5873183,31916837,3133778,75270529,3096842,28802256,4296639,49681473,19.00,102.03,61.8,246
TEST,12/14/16 13:25:10,3817471,56142010,3699829,24326859,6550681,31916967,3143579,75268800,3091382,28800249,4309382,49679759,19.01,102.03,61.7,246
TEST,12/14/16 13:25:25,3801327,56150640,3688746,24338802,5785246,31924196,3143166,75276837,3092121,28807140,4274937,49688481,18.99,101.73,61.5,246
TEST,12/14/16 13:25:55,3824133,56158792,3699906,24340596,5802098,31928787,3147714,75282282,3085142,28809269,4271417,49693848,18.94,101.74,61.5,246
TEST,12/14/16 13:26:10,3809451,56163586,3658674,24341051,5844876,31933351,3137875,75286915,3086551,28813116,4307120,49697617,18.92,101.74,61.4,247
TEST,12/14/16 13:26:55,3838215,56170322,3680473,24344758,5789750,31935441,3140622,75293048,3085500,28815099,4284473,49701961,18.89,101.74,61.5,247
TEST,12/14/16 13:27:10,3796619,56170305,3669750,24342606,5736363,31934374,3145688,75292463,3082930,28813372,4277067,49701260,18.87,101.74,61.4,24
TEST,12/14/16 13:27:25,3786325,56171962,3682196,24343196,5818594,31936317,3144539,75296179,3091588,28815793,4280205,49703739,18.87,101.74,61.4,247
TEST,12/14/16 13:27:40,3797665,56172835,3697293,24346953,5806377,31936312,3148146,75296290,3091892,28815840,4277307,49704081,18.87,101.75,61.4,24
TEST,12/14/16 13:27:55,3769389,56170919,3658745,24343487,5820568,31934974,3136253,75293582,3100249,28813570,4296361,49701855,18.87,101.74,61.4,246
TEST,12/14/16 13:28:10,3818969,56173615,3684928,24347173,5767443,31937337,3146104,75296710,3089734,28816091,4274686,49705072,18.88,101.74,61.4,247
TEST,12/14/16 13:28:25,3791817,56173130,3668653,24347736,5770424,31936922,3140685,75296429,3108291,28815918,4298350,49703796,18.87,101.74,61.4,247
TEST,12/14/16 13:28:40,3811090,56174542,3705539,24346220,5887807,31939457,3146137,75298286,3087782,28817658,4298780,49706164,18.89,101.74,61.4,247
TEST,12/14/16 13:29:10,3803063,56174174,3693632,24345135,5762975,31938523,3149547,75296885,3095357,28817040,4284774,49704709,18.88,101.74,61.4,247
TEST,12/14/16 13:29:25,3793267,56171629,3679368,24343378,5794304,31936334,3140488,75294818,3099003,28815167,4294817,49703210,18.88,101.74,61.4,247
TEST,12/14/16 13:29:40,3793210,56171141,3681852,24343300,5813807,31936665,3140965,75294250,3091142,28815511,4278396,49703276,18.89,101.74,61.4,247
TEST,12/14/16 13:29:55,3819037,56170348,3669641,24340002,5730539,31935060,3133049,75293499,3082430,28813693,4269114,49702002,18.89,101.73,61.4,24
TEST,12/14/16 13:30:10,3819425,56169424,3684289,24341925,5790757,31935262,3137440,75292482,3089733,28814179,4272227,49701137,18.90,101.74,61.4,247
TEST,12/14/16 13:30:25,3830692,56167573,3656801,24341501,5784528,31932422,3130918,75291130,3087001,28811587,4285817,49699473,18.90,101.74,61.5,24
TEST,12/14/16 13:30:55,3791859,56168636,3666718,24344940,5833291,31934939,3133208,75291616,3095837,28812929,4299368,49700186,18.91,101.74,61.4,246
TEST,12/14/16 13:31:10,3786907,56168944,3654940,24343500,5770601,31935142,3136694,75290393,3090813,28813176,4257825,49700058,18.91,101.74,61.3,247
TEST,12/14/16 13:31:25,3816255,56167181,3693383,24344594,5813380,31934221,3141551,75289129,3093308,28812569,4275431,49698757,18.92,101.74,61.3,247
TEST,12/14/16 13:31:40,3808792,56166343,3659671,24342392,5764127,31934398,3136751,75288145,3085309,28812041,4290532,49698448,18.92,101.74,61.3,247
TEST,12/14/16 13:31:55,3799050,56162261,3665015,24338825,5746598,31930948,3139178,75283141,3082319,28808882,4273448,49693455,18.92,101.74,61.2,246
TEST,12/14/16 13:32:10,3805553,56164364,3658341,24343793,5811916,31931585,3141232,75284521,3081456,28809889,4288053,49694926,18.94,101.74,61.2,247
TEST,12/14/16 13:32:25,3795448,56163927,3666741,24341417,5735808,31931768,3132065,75284508,3095003,28811468,4285899,49694541,18.93,101.74,61.2,247
TEST,12/14/16 13:32:40,3799339,56162657,3672247,24338056,5759877,31930019,3149181,75281373,3084563,28808103,4294211,49691769,18.94,101.74,61.2,247
TEST,12/14/16 13:32:55,3854897,56163035,3681863,24338685,5932379,31933464,3147697,75283199,3106615,28811387,4303576,49693551,18.95,101.74,61.1,247
TEST,12/14/16 13:33:10,3918533,56163139,3701497,24343680,5911477,31933056,3148271,75282400,3097569,28811513,4286949,49693949,18.96,101.74,61.0,247
TEST,12/14/16 13:33:25,3932554,56160840,3737527,24342568,5938545,31931522,3149057,75278511,3108155,28808983,4319071,49691835,18.96,101.74,61.0,247
TEST,12/14/16 13:33:40,3831262,56158064,3709506,24338546,5905202,31928086,3144824,75276399,3106864,28807335,4306201,49688811,18.96,101.74,61.0,246
TEST,12/14/16 13:33:55,3804117,56157139,3718570,24339391,5808528,31927837,3151192,75276451,3090084,28806550,4303074,49688351,18.96,101.74,61.1,24
TEST,12/14/16 13:34:10,3806154,56156843,3680301,24340660,5913518,31929359,3143902,75275438,3101895,28807838,4292321,49688280,18.97,101.74,61.2,247
TEST,12/14/16 13:34:25,3827202,56155142,3689596,24338383,5855654,31926574,3147301,75272943,3097633,28805037,4275323,49684802,18.97,101.74,61.2,246
TEST,12/14/16 13:34:40,3810234,56152324,3676378,24334765,5805404,31923868,3124241,75269140,3080665,28802982,4270844,49682352,18.97,101.74,61.2,24
TEST,12/14/16 13:34:55,3821730,56153909,3676904,24341912,5799214,31925866,3143854,75270895,3100851,28805342,4285551,49682889,18.98,101.74,61.2,246
TEST,12/14/16 13:35:10,3815609,56152501,3698957,24336949,5815697,31924944,3139587,75269044,3087665,28803679,4280194,49682178,18.99,101.74,61.2,246
TEST,12/14/16 13:35:40,3783710,56153644,3672331,24338656,5820774,31927246,3146532,75269742,3096906,28806286,4276438,49683639,19.01,101.75,61.2,247
TEST,12/14/16 13:35:55,3832404,56151705,3654403,24336790,5723125,31926329,3147891,75267078,3092513,28805666,4285214,49681838,19.01,101.74,61.2,24
TEST,12/14/16 13:36:25,3837298,56136176,3723426,24325809,5835385,31913594,3142980,75251315,3115420,28797494,4311482,49667130,19.09,102.06,61.3,246
TEST,12/14/16 13:36:40,3830603,56129344,3710883,24314311,5848610,31908768,3143131,75243794,3096464,28791937,4313898,49660679,19.13,102.05,61.3,246
TEST,12/14/16 13:36:55,3844971,56123158,3696099,24321721,5918055,31905919,3132327,75237202,3092537,28789168,4301119,49655420,19.15,102.05,61.4,246
TEST,12/14/16 13:37:10,3834138,56119402,3683711,24320161,5836789,31905763,3153342,75232990,3112245,28790012,4294168,49652941,19.18,102.05,61.3,246
TEST,12/14/16 13:37:40,3895366,56110827,3741226,24310982,5908273,31901080,3148275,75222559,3098886,28785452,4343391,49644688,19.22,102.05,61.4,2466
TEST,12/14/16 13:37:55,3887334,56106408,3684921,24314185,5869148,31897058,3165476,75217461,3101864,28782420,4306559,49641145,19.24,102.05,61.4,246
TEST,12/14/16 13:38:10,3847295,56103892,3738448,24314934,5892531,31896256,3140824,75212957,3080086,28780938,4310062,49637686,19.25,102.05,61.4,246
TEST,12/14/16 13:38:25,3832456,56102584,3703390,24314249,5945474,31897239,3146774,75211352,3093556,28781664,4297856,49637058,19.27,102.05,61.4,246
TEST,12/14/16 13:38:55,3846872,56097790,3706305,24304898,5861360,31892952,3149178,75203443,3098593,28778513,4261399,49631081,19.30,102.05,61.4,246
TEST,12/14/16 13:39:10,3936107,56093043,3714409,24297494,5946825,31891891,3135023,75199874,3097086,28776425,4314377,49627419,19.31,102.05,61.3,246
TEST,12/14/16 13:39:25,3831675,56090571,3708589,24304489,5841373,31888653,3146324,75194920,3112548,28775588,4294955,49624024,19.31,102.04,61.3,246
TEST,12/14/16 13:39:40,3882749,56088356,3703674,24303964,5871698,31887130,3145622,75191372,3094806,28772336,4263354,49620520,19.32,102.04,61.3,246
TEST,12/14/16 13:39:55,3835453,56087289,3721643,24303235,5946618,31886211,3145501,75190180,3102007,28771904,4316913,49620337,19.33,102.04,61.4,246
TEST,12/14/16 13:40:10,3836785,56086274,3706265,24303941,5842759,31888047,3135246,75189520,3105962,28773354,4299777,49619818,19.34,102.04,61.4,246
TEST,12/14/16 13:40:25,3864754,56085304,3694458,24302297,5923584,31887895,3148633,75187129,3099504,28773209,4286187,49617882,19.35,102.05,61.4,246
TEST,12/14/16 13:41:10,3842924,56080320,3695458,24304232,5816946,31883438,3163663,75180190,3102585,28769395,4314083,49612781,19.37,102.04,61.2,246
TEST,12/14/16 13:41:25,3850409,56076232,3699705,24301206,5834654,31880362,3135843,75175586,3083962,28764987,4308661,49607307,19.37,102.04,61.1,246
TEST,12/14/16 13:41:40,3877546,56075816,3702793,24298531,5807674,31879487,3152358,75173581,3086763,28764834,4320681,49607048,19.38,102.04,61.1,246
TEST,12/14/16 13:41:55,3822671,56072507,3699415,24294289,5835362,31876494,3146901,75169659,3100820,28761903,4266981,49602671,19.37,102.04,61.1,246
TEST,12/14/16 13:42:10,3850955,56073824,3731994,24297759,5862068,31878085,3140378,75168398,3108550,28761983,4299377,49602095,19.39,102.04,61.1,2464
TEST,12/14/16 13:42:25,3926455,56072073,3782123,24296557,5802492,31877812,3146471,75167365,3092631,28762315,4282722,49601620,19.39,102.04,61.0,2465
TEST,12/14/16 13:42:40,3834682,56071211,3747300,24297088,5873051,31878758,3151487,75166350,3094307,28762777,4304266,49601464,19.40,102.04,61.0,2466
TEST,12/14/16 13:42:55,3838190,56072164,3694923,24299247,5825064,31879082,3145827,75167755,3097991,28764006,4296319,49602005,19.41,102.04,61.1,246
TEST,12/14/16 13:43:10,3905892,56070940,3683182,24295047,5881588,31879427,3139825,75164682,3102810,28762699,4299345,49599880,19.42,102.04,61.0,246
TEST,12/14/16 13:43:25,3889834,56067814,3700019,24293632,5824822,31875751,3151715,75160623,3094013,28760466,4309858,49596117,19.42,102.04,61.0,246
TEST,12/14/16 13:43:40,3847464,56068485,3679675,24298537,5910947,31877315,3159077,75160743,3101048,28761517,4288893,49597303,19.43,102.03,61.0,246
TEST,12/14/16 13:43:55,3833254,56066764,3700555,24295843,5800303,31875198,3135015,75158810,3097993,28759423,4274198,49594152,19.43,102.04,60.9,246
TEST,12/14/16 13:44:10,3831403,56064017,3706690,24295510,5807846,31872523,3139382,75155721,3088767,28757785,4294466,49591765,19.44,102.03,61.0,246
TEST,12/14/16 13:44:25,3818428,56062096,3713575,24292665,5842057,31871299,3145840,75152068,3092523,28756786,4277207,49591097,19.44,102.03,60.9,246
TEST,12/14/16 13:44:40,3911346,56061589,3737247,24292805,5854934,31871435,3144312,75150158,3088802,28755619,4286204,49588234,19.44,102.03,61.0,246
TEST,12/14/16 13:44:55,3817163,56061080,3690638,24287187,5783984,31870203,3144561,75149009,3091478,28754497,4291987,49586918,19.45,102.03,60.9,246
TEST,12/14/16 13:45:10,3867287,56058780,3668077,24289056,5842291,31868264,3141852,75146440,3086380,28752732,4290336,49585237,19.45,102.03,60.9,246
TEST,12/14/16 13:45:25,3831322,56057173,3708512,24288946,5991432,31868614,3136324,75145869,3091273,28753278,4304295,49584302,19.46,102.04,60.9,246
TEST,12/14/16 13:45:40,3864623,56059371,3695656,24285854,5984416,31871129,3148666,75146389,3091515,28755146,4291041,49586277,19.47,102.03,60.9,246
TEST,12/14/16 13:45:55,3852146,56055997,3686050,24289289,5848039,31867983,3132983,75142681,3101137,28752303,4304825,49582892,19.47,102.03,60.9,246
TEST,12/14/16 13:46:10,3813305,56056260,3686179,24290102,5858173,31868392,3148679,75142392,3084955,28752417,4287325,49582673,19.47,102.03,61.0,246
TEST,12/14/16 13:46:25,3790916,56063934,3704780,24297846,5766130,31875414,3135756,75149733,3101114,28758778,4273630,49590495,19.47,101.73,60.9,246
TEST,12/14/16 13:46:40,3847711,56068362,3669297,24299270,5815330,31877434,3135371,75152476,3082061,28758406,4298213,49593559,19.44,101.73,60.9,246
TEST,12/14/16 13:46:55,3790362,56073638,3676142,24302143,5804835,31880681,3140164,75158016,3085191,28762356,4283553,49597268,19.40,101.73,60.9,246
TEST,12/14/16 13:47:10,3770332,56074575,3664966,24300949,5752738,31880990,3121897,75159168,3091352,28761663,4283950,49597593,19.37,101.73,60.9,246
TEST,12/14/16 13:47:25,3803358,56076703,3665636,24300597,5784633,31881975,3141906,75161489,3079789,28761482,4270997,49599287,19.37,101.73,60.8,24
